Date,StationCode,State,District,Rainfall (mm),Groundwater Level (m),Temperature (°C),River Water Level (m),Scarcity
2024-11-19,ASS_BAR,Assam,Barpeta,0.0,13.46,35.1,4.03,0
2024-11-20,ASS_BAR,Assam,Barpeta,0.0,14.14,35.4,4.44,0
2024-11-21,ASS_BAR,Assam,Barpeta,17.8,14.14,13.4,13.89,0
2024-11-22,ASS_BAR,Assam,Barpeta,8.3,14.6,16.7,2.96,0
2024-11-23,ASS_BAR,Assam,Barpeta,10.5,14.6,35.5,3.95,0
2024-11-24,ASS_BAR,Assam,Barpeta,0.0,15.42,18.6,5.44,0
2024-11-25,ASS_BAR,Assam,Barpeta,0.0,15.63,36.9,2.26,1
2024-11-26,ASS_BAR,Assam,Barpeta,0.0,16.12,12.2,8.75,0
2024-11-27,ASS_BAR,Assam,Barpeta,16.3,16.12,29.6,5.96,0
2024-11-28,ASS_BAR,Assam,Barpeta,10.0,16.12,39.7,2.12,0
2024-11-29,ASS_BAR,Assam,Barpeta,10.1,16.12,40.9,6.91,0
2024-11-30,ASS_BAR,Assam,Barpeta,3.7,16.91,15.6,9.18,0
2024-12-01,ASS_BAR,Assam,Barpeta,7.1,17.71,24.6,9.93,0
2024-12-02,ASS_BAR,Assam,Barpeta,0.0,18.51,14.9,8.7,0
2024-12-03,ASS_BAR,Assam,Barpeta,0.0,19.36,40.9,6.64,0
2024-12-04,ASS_BAR,Assam,Barpeta,13.3,19.36,11.0,8.08,0
2024-12-05,ASS_BAR,Assam,Barpeta,6.8,19.7,17.0,14.74,0
2024-12-06,ASS_BAR,Assam,Barpeta,0.7,19.99,28.1,7.69,0
2024-12-07,ASS_BAR,Assam,Barpeta,15.5,19.99,41.8,5.99,0
2024-12-08,ASS_BAR,Assam,Barpeta,0.0,20.0,22.7,8.22,0
2024-12-09,ASS_BAR,Assam,Barpeta,0.0,20.0,35.3,15.0,0
2024-12-10,ASS_BAR,Assam,Barpeta,0.0,20.0,26.7,8.19,0
2024-12-11,ASS_BAR,Assam,Barpeta,7.1,20.0,31.9,10.97,0
2024-12-12,ASS_BAR,Assam,Barpeta,14.9,20.0,29.5,3.8,0
2024-12-13,ASS_BAR,Assam,Barpeta,5.4,20.0,38.6,1.29,1
2024-12-14,ASS_BAR,Assam,Barpeta,15.1,20.0,41.0,6.11,0
2024-12-15,ASS_BAR,Assam,Barpeta,3.4,20.0,31.7,12.57,0
2024-12-16,ASS_BAR,Assam,Barpeta,19.1,20.0,22.8,3.22,0
2024-12-17,ASS_BAR,Assam,Barpeta,0.0,20.0,16.5,3.54,1
2024-12-18,ASS_BAR,Assam,Barpeta,5.3,20.0,34.6,8.28,0
2024-12-19,ASS_BAR,Assam,Barpeta,0.0,20.0,33.6,6.02,0
2024-12-20,ASS_BAR,Assam,Barpeta,0.0,20.0,34.8,8.81,0
2024-12-21,ASS_BAR,Assam,Barpeta,15.5,20.0,25.6,5.2,0
2024-12-22,ASS_BAR,Assam,Barpeta,8.0,20.0,18.4,11.08,0
2024-12-23,ASS_BAR,Assam,Barpeta,4.2,20.0,44.6,4.33,1
2024-12-24,ASS_BAR,Assam,Barpeta,0.0,20.0,44.7,5.98,0
2024-12-25,ASS_BAR,Assam,Barpeta,15.8,20.0,29.5,6.45,0
2024-12-26,ASS_BAR,Assam,Barpeta,0.0,20.0,42.1,2.0,1
2024-12-27,ASS_BAR,Assam,Barpeta,15.8,20.0,43.4,7.96,0
2024-12-28,ASS_BAR,Assam,Barpeta,9.3,20.0,37.6,4.81,1
2024-12-29,ASS_BAR,Assam,Barpeta,0.0,20.0,14.2,4.7,1
2024-12-30,ASS_BAR,Assam,Barpeta,1.8,20.0,26.5,13.57,0
2024-12-31,ASS_BAR,Assam,Barpeta,9.7,20.0,35.3,10.9,0
2024-01-01,ASS_DHE,Assam,Dhemaji,12.5,12.64,24.5,9.14,0
2024-01-02,ASS_DHE,Assam,Dhemaji,0.0,13.53,24.1,9.19,0
2024-01-03,ASS_DHE,Assam,Dhemaji,0.2,14.42,39.2,2.61,0
2024-01-04,ASS_DHE,Assam,Dhemaji,0.0,15.39,39.2,14.02,0
2024-01-05,ASS_DHE,Assam,Dhemaji,0.0,16.2,27.7,13.48,0
2024-01-06,ASS_DHE,Assam,Dhemaji,4.6,16.92,22.3,13.29,0
2024-01-07,ASS_DHE,Assam,Dhemaji,10.2,16.92,17.0,8.62,0
2024-01-08,ASS_DHE,Assam,Dhemaji,11.9,16.92,44.9,4.21,0
2024-01-09,ASS_DHE,Assam,Dhemaji,1.7,17.58,35.5,9.4,0
2024-01-10,ASS_DHE,Assam,Dhemaji,11.6,17.58,34.2,7.68,0
2024-01-11,ASS_DHE,Assam,Dhemaji,7.2,18.56,19.7,1.85,1
2024-01-12,ASS_DHE,Assam,Dhemaji,17.0,18.56,21.4,10.45,0
2024-01-13,ASS_DHE,Assam,Dhemaji,6.3,18.78,20.0,1.61,1
2024-01-14,ASS_DHE,Assam,Dhemaji,0.3,19.31,20.2,7.25,0
2024-01-15,ASS_DHE,Assam,Dhemaji,11.7,19.31,22.7,11.33,0
2024-01-16,ASS_DHE,Assam,Dhemaji,10.8,19.31,14.0,1.25,0
2024-01-17,ASS_DHE,Assam,Dhemaji,13.0,19.31,10.3,1.04,0
2024-01-18,ASS_DHE,Assam,Dhemaji,1.3,19.53,16.8,5.87,0
2024-01-19,ASS_DHE,Assam,Dhemaji,6.7,20.0,26.5,11.32,0
2024-01-20,ASS_DHE,Assam,Dhemaji,14.7,20.0,37.4,2.29,0
2024-01-21,ASS_DHE,Assam,Dhemaji,17.7,20.0,40.7,7.42,0
2024-01-22,ASS_DHE,Assam,Dhemaji,0.0,20.0,25.4,13.24,0
2024-01-23,ASS_DHE,Assam,Dhemaji,0.0,20.0,34.1,12.14,0
2024-01-24,ASS_DHE,Assam,Dhemaji,13.0,20.0,28.4,12.37,0
2024-01-25,ASS_DHE,Assam,Dhemaji,0.3,20.0,38.8,1.41,1
2024-01-26,ASS_DHE,Assam,Dhemaji,18.0,20.0,17.7,6.86,0
2024-01-27,ASS_DHE,Assam,Dhemaji,8.1,20.0,24.5,12.53,0
2024-01-28,ASS_DHE,Assam,Dhemaji,0.0,20.0,33.7,2.1,1
2024-01-29,ASS_DHE,Assam,Dhemaji,8.8,20.0,33.1,4.21,1
2024-01-30,ASS_DHE,Assam,Dhemaji,0.0,20.0,14.8,1.55,1
2024-01-31,ASS_DHE,Assam,Dhemaji,1.3,20.0,16.3,13.47,0
2024-02-01,ASS_DHE,Assam,Dhemaji,2.3,20.0,30.1,2.5,1
2024-02-02,ASS_DHE,Assam,Dhemaji,15.6,20.0,27.8,6.79,0
2024-02-03,ASS_DHE,Assam,Dhemaji,0.0,20.0,24.4,9.91,0
2024-02-04,ASS_DHE,Assam,Dhemaji,11.8,20.0,12.8,12.93,0
2024-02-05,ASS_DHE,Assam,Dhemaji,16.4,20.0,15.4,12.79,0
2024-02-06,ASS_DHE,Assam,Dhemaji,0.0,20.0,33.5,4.15,1
2024-02-07,ASS_DHE,Assam,Dhemaji,6.3,20.0,10.3,1.52,1
2024-02-08,ASS_DHE,Assam,Dhemaji,0.0,20.0,38.5,6.39,0
2024-02-09,ASS_DHE,Assam,Dhemaji,0.0,20.0,25.2,9.04,0
2024-02-10,ASS_DHE,Assam,Dhemaji,10.9,20.0,15.7,4.42,0
2024-02-11,ASS_DHE,Assam,Dhemaji,15.1,20.0,27.6,4.11,0
2024-02-12,ASS_DHE,Assam,Dhemaji,7.2,20.0,17.4,6.84,0
2024-02-13,ASS_DHE,Assam,Dhemaji,0.0,20.0,29.1,10.01,0
2024-02-14,ASS_DHE,Assam,Dhemaji,3.2,20.0,40.7,7.58,0
2024-02-15,ASS_DHE,Assam,Dhemaji,1.6,20.0,10.0,2.09,1
2024-02-16,ASS_DHE,Assam,Dhemaji,8.1,20.0,42.1,8.43,0
2024-02-17,ASS_DHE,Assam,Dhemaji,0.0,20.0,37.9,14.95,0
2024-02-18,ASS_DHE,Assam,Dhemaji,0.0,20.0,11.1,9.23,0
2024-02-19,ASS_DHE,Assam,Dhemaji,1.5,20.0,24.1,4.63,1
2024-02-20,ASS_DHE,Assam,Dhemaji,0.3,20.0,15.9,3.95,1
2024-02-21,ASS_DHE,Assam,Dhemaji,19.7,20.0,29.4,14.66,0
2024-02-22,ASS_DHE,Assam,Dhemaji,4.7,20.0,19.9,2.76,1
2024-02-23,ASS_DHE,Assam,Dhemaji,19.7,20.0,24.1,1.76,0
2024-02-24,ASS_DHE,Assam,Dhemaji,10.3,20.0,41.9,2.93,0
2024-02-25,ASS_DHE,Assam,Dhemaji,0.0,20.0,18.0,1.74,1
2024-02-26,ASS_DHE,Assam,Dhemaji,12.0,20.0,38.4,3.86,0
2024-02-27,ASS_DHE,Assam,Dhemaji,3.0,20.0,14.6,12.58,0
2024-02-28,ASS_DHE,Assam,Dhemaji,0.0,20.0,18.0,5.97,0
2024-02-29,ASS_DHE,Assam,Dhemaji,14.3,20.0,24.3,13.76,0
2024-03-01,ASS_DHE,Assam,Dhemaji,33.4,20.0,18.5,1.83,0
2024-03-02,ASS_DHE,Assam,Dhemaji,1.2,20.0,19.9,14.52,0
2024-03-03,ASS_DHE,Assam,Dhemaji,41.0,20.0,35.4,12.32,0
2024-03-04,ASS_DHE,Assam,Dhemaji,49.2,20.0,35.8,5.73,0
2024-03-05,ASS_DHE,Assam,Dhemaji,15.3,20.0,25.1,11.67,0
2024-03-06,ASS_DHE,Assam,Dhemaji,14.1,20.0,39.4,13.13,0
2024-03-07,ASS_DHE,Assam,Dhemaji,9.6,20.0,23.8,10.71,0
2024-03-08,ASS_DHE,Assam,Dhemaji,0.0,20.0,25.9,1.78,1
2024-03-09,ASS_DHE,Assam,Dhemaji,25.2,20.0,25.3,8.16,0
2024-03-10,ASS_DHE,Assam,Dhemaji,31.7,20.0,22.8,2.09,0
2024-03-11,ASS_DHE,Assam,Dhemaji,3.7,20.0,44.9,3.49,1
2024-03-12,ASS_DHE,Assam,Dhemaji,47.7,20.0,14.0,3.43,0
2024-03-13,ASS_DHE,Assam,Dhemaji,37.8,20.0,44.2,4.94,0
2024-03-14,ASS_DHE,Assam,Dhemaji,0.2,20.0,32.6,11.19,0
2024-03-15,ASS_DHE,Assam,Dhemaji,0.0,20.0,43.0,8.99,0
2024-03-16,ASS_DHE,Assam,Dhemaji,33.4,20.0,39.4,5.45,0
2024-03-17,ASS_DHE,Assam,Dhemaji,48.8,20.0,28.1,1.2,0
2024-03-18,ASS_DHE,Assam,Dhemaji,45.6,20.0,18.4,13.66,0
2024-03-19,ASS_DHE,Assam,Dhemaji,47.7,20.0,43.6,2.99,0
2024-03-20,ASS_DHE,Assam,Dhemaji,0.0,20.0,19.1,2.87,1
2024-03-21,ASS_DHE,Assam,Dhemaji,0.0,20.0,27.4,13.63,0
2024-03-22,ASS_DHE,Assam,Dhemaji,33.4,20.0,43.3,13.04,0
2024-03-23,ASS_DHE,Assam,Dhemaji,42.0,20.0,41.5,3.86,0
2024-03-24,ASS_DHE,Assam,Dhemaji,21.2,20.0,38.8,5.87,0
2024-03-25,ASS_DHE,Assam,Dhemaji,16.3,20.0,39.6,6.37,0
2024-03-26,ASS_DHE,Assam,Dhemaji,0.0,20.0,22.1,13.97,0
2024-03-27,ASS_DHE,Assam,Dhemaji,39.3,20.0,14.9,3.71,0
2024-03-28,ASS_DHE,Assam,Dhemaji,34.7,20.0,35.2,8.41,0
2024-03-29,ASS_DHE,Assam,Dhemaji,0.0,20.0,21.2,7.89,0
2024-03-30,ASS_DHE,Assam,Dhemaji,11.6,20.0,36.5,5.02,0
2024-03-31,ASS_DHE,Assam,Dhemaji,16.2,20.0,38.9,1.65,0
2024-04-01,ASS_DHE,Assam,Dhemaji,28.9,20.0,21.8,13.63,0
2024-04-02,ASS_DHE,Assam,Dhemaji,28.4,20.0,41.1,4.91,0
2024-04-03,ASS_DHE,Assam,Dhemaji,0.0,20.0,28.6,1.02,1
2024-04-04,ASS_DHE,Assam,Dhemaji,31.4,20.0,36.1,1.17,0
2024-04-05,ASS_DHE,Assam,Dhemaji,43.1,20.0,26.7,8.26,0
2024-04-06,ASS_DHE,Assam,Dhemaji,36.8,20.0,17.6,5.21,0
2024-04-07,ASS_DHE,Assam,Dhemaji,26.1,20.0,22.5,11.2,0
2024-04-08,ASS_DHE,Assam,Dhemaji,38.6,20.0,11.2,12.31,0
2024-04-09,ASS_DHE,Assam,Dhemaji,13.6,20.0,31.8,13.53,0
2024-04-10,ASS_DHE,Assam,Dhemaji,0.0,20.0,13.0,14.29,0
2024-04-11,ASS_DHE,Assam,Dhemaji,21.5,20.0,22.3,4.21,0
2024-04-12,ASS_DHE,Assam,Dhemaji,22.3,20.0,39.6,6.27,0
2024-04-13,ASS_DHE,Assam,Dhemaji,25.7,20.0,23.2,3.19,0
2024-04-14,ASS_DHE,Assam,Dhemaji,33.3,20.0,28.1,6.76,0
2024-04-15,ASS_DHE,Assam,Dhemaji,0.0,20.0,44.8,14.15,0
2024-04-16,ASS_DHE,Assam,Dhemaji,0.0,20.0,11.3,13.24,0
2024-04-17,ASS_DHE,Assam,Dhemaji,49.6,20.0,43.5,1.44,0
2024-04-18,ASS_DHE,Assam,Dhemaji,33.7,20.0,39.9,9.41,0
2024-04-19,ASS_DHE,Assam,Dhemaji,0.0,20.0,41.4,10.65,0
2024-04-20,ASS_DHE,Assam,Dhemaji,22.7,20.0,34.7,8.48,0
2024-04-21,ASS_DHE,Assam,Dhemaji,2.2,20.0,21.8,2.14,1
2024-04-22,ASS_DHE,Assam,Dhemaji,0.0,20.0,43.8,2.53,1
2024-04-23,ASS_DHE,Assam,Dhemaji,49.4,20.0,37.2,6.93,0
2024-04-24,ASS_DHE,Assam,Dhemaji,14.2,20.0,11.4,2.13,0
2024-04-25,ASS_DHE,Assam,Dhemaji,41.3,20.0,32.6,7.38,0
2024-04-26,ASS_DHE,Assam,Dhemaji,13.2,20.0,17.4,6.93,0
2024-04-27,ASS_DHE,Assam,Dhemaji,23.3,20.0,38.7,6.46,0
2024-04-28,ASS_DHE,Assam,Dhemaji,0.0,20.0,38.9,1.49,1
2024-04-29,ASS_DHE,Assam,Dhemaji,10.6,20.0,27.0,3.38,0
2024-04-30,ASS_DHE,Assam,Dhemaji,14.5,20.0,18.9,14.75,0
2024-05-01,ASS_DHE,Assam,Dhemaji,0.0,20.0,33.8,6.93,0
2024-05-02,ASS_DHE,Assam,Dhemaji,0.0,20.0,43.2,14.26,0
2024-05-03,ASS_DHE,Assam,Dhemaji,0.0,20.0,20.1,11.89,0
2024-05-04,ASS_DHE,Assam,Dhemaji,27.8,20.0,36.2,11.38,0
2024-05-05,ASS_DHE,Assam,Dhemaji,0.0,20.0,31.1,6.95,0
2024-05-06,ASS_DHE,Assam,Dhemaji,28.6,20.0,42.2,6.9,0
2024-05-07,ASS_DHE,Assam,Dhemaji,2.5,20.0,33.5,8.99,0
2024-05-08,ASS_DHE,Assam,Dhemaji,0.0,20.0,33.2,9.75,0
2024-05-09,ASS_DHE,Assam,Dhemaji,0.0,20.0,29.0,7.54,0
2024-05-10,ASS_DHE,Assam,Dhemaji,26.5,20.0,42.5,8.02,0
2024-05-11,ASS_DHE,Assam,Dhemaji,0.0,20.0,39.0,14.8,0
2024-05-12,ASS_DHE,Assam,Dhemaji,27.9,20.0,38.5,10.38,0
2024-05-13,ASS_DHE,Assam,Dhemaji,9.1,20.0,33.5,13.08,0
2024-05-14,ASS_DHE,Assam,Dhemaji,16.3,20.0,16.6,4.0,0
2024-05-15,ASS_DHE,Assam,Dhemaji,41.2,20.0,22.2,9.22,0
2024-05-16,ASS_DHE,Assam,Dhemaji,0.0,20.0,14.3,12.7,0
2024-05-17,ASS_DHE,Assam,Dhemaji,42.2,20.0,30.4,7.16,0
2024-05-18,ASS_DHE,Assam,Dhemaji,33.0,20.0,21.2,9.35,0
2024-05-19,ASS_DHE,Assam,Dhemaji,17.9,20.0,14.5,12.93,0
2024-05-20,ASS_DHE,Assam,Dhemaji,27.8,20.0,12.8,12.99,0
2024-05-21,ASS_DHE,Assam,Dhemaji,5.6,20.0,31.1,8.31,0
2024-05-22,ASS_DHE,Assam,Dhemaji,23.0,20.0,29.4,12.44,0
2024-05-23,ASS_DHE,Assam,Dhemaji,0.0,20.0,44.5,12.01,0
2024-05-24,ASS_DHE,Assam,Dhemaji,16.8,20.0,19.5,12.04,0
2024-05-25,ASS_DHE,Assam,Dhemaji,33.5,20.0,33.2,12.69,0
2024-05-26,ASS_DHE,Assam,Dhemaji,4.3,20.0,42.7,11.32,0
2024-05-27,ASS_DHE,Assam,Dhemaji,20.8,20.0,27.1,8.4,0
2024-05-28,ASS_DHE,Assam,Dhemaji,36.5,20.0,12.3,3.18,0
2024-05-29,ASS_DHE,Assam,Dhemaji,0.0,20.0,28.1,14.73,0
2024-05-30,ASS_DHE,Assam,Dhemaji,48.0,20.0,39.9,13.51,0
2024-05-31,ASS_DHE,Assam,Dhemaji,30.1,20.0,42.2,2.57,0
2024-06-01,ASS_DHE,Assam,Dhemaji,172.5,19.15,26.9,14.05,0
2024-06-02,ASS_DHE,Assam,Dhemaji,0.0,19.7,34.5,10.25,0
2024-06-03,ASS_DHE,Assam,Dhemaji,0.0,20.0,43.4,7.07,0
2024-06-04,ASS_DHE,Assam,Dhemaji,0.0,20.0,29.7,2.01,1
2024-06-05,ASS_DHE,Assam,Dhemaji,106.8,19.4,35.7,14.63,0
2024-06-06,ASS_DHE,Assam,Dhemaji,0.0,20.0,16.8,3.18,1
2024-06-07,ASS_DHE,Assam,Dhemaji,0.0,20.0,16.4,7.07,0
2024-06-08,ASS_DHE,Assam,Dhemaji,0.0,20.0,20.6,11.83,0
2024-06-09,ASS_DHE,Assam,Dhemaji,115.3,18.78,35.9,8.22,0
2024-06-10,ASS_DHE,Assam,Dhemaji,126.1,17.28,37.9,5.79,0
2024-06-11,ASS_DHE,Assam,Dhemaji,0.0,18.09,13.8,2.69,1
2024-06-12,ASS_DHE,Assam,Dhemaji,194.8,17.47,24.0,10.38,0
2024-06-13,ASS_DHE,Assam,Dhemaji,0.0,18.16,34.0,10.81,0
2024-06-14,ASS_DHE,Assam,Dhemaji,70.1,17.51,15.1,10.38,0
2024-06-15,ASS_DHE,Assam,Dhemaji,53.0,16.29,36.4,11.59,0
2024-06-16,ASS_DHE,Assam,Dhemaji,0.0,17.02,39.1,6.77,0
2024-06-17,ASS_DHE,Assam,Dhemaji,0.0,17.37,31.7,6.67,0
2024-06-18,ASS_DHE,Assam,Dhemaji,139.0,15.95,36.0,2.61,0
2024-06-19,ASS_DHE,Assam,Dhemaji,136.7,14.91,34.4,13.16,0
2024-06-20,ASS_DHE,Assam,Dhemaji,95.2,13.86,27.8,7.8,0
2024-06-21,ASS_DHE,Assam,Dhemaji,127.9,12.56,10.7,11.29,0
2024-06-22,ASS_DHE,Assam,Dhemaji,0.0,12.92,23.0,10.89,0
2024-06-23,ASS_DHE,Assam,Dhemaji,194.3,12.38,26.9,4.42,0
2024-06-24,ASS_DHE,Assam,Dhemaji,74.5,11.6,15.8,7.04,0
2024-06-25,ASS_DHE,Assam,Dhemaji,117.2,10.2,30.4,6.7,0
2024-06-26,ASS_DHE,Assam,Dhemaji,133.8,9.67,23.8,3.14,0
2024-06-27,ASS_DHE,Assam,Dhemaji,101.4,9.07,25.9,1.05,0
2024-06-28,ASS_DHE,Assam,Dhemaji,123.6,7.64,38.6,12.61,0
2024-06-29,ASS_DHE,Assam,Dhemaji,183.6,7.04,16.2,7.43,0
2024-06-30,ASS_DHE,Assam,Dhemaji,117.5,5.72,29.2,13.26,0
2024-07-01,ASS_DHE,Assam,Dhemaji,0.0,6.03,22.6,11.84,0
2024-07-02,ASS_DHE,Assam,Dhemaji,108.3,5.45,35.4,11.62,0
2024-07-03,ASS_DHE,Assam,Dhemaji,168.4,5.0,11.2,14.74,0
2024-07-04,ASS_DHE,Assam,Dhemaji,82.2,5.0,37.9,6.03,0
2024-07-05,ASS_DHE,Assam,Dhemaji,101.8,5.0,26.4,1.52,0
2024-07-06,ASS_DHE,Assam,Dhemaji,99.5,5.0,22.3,9.6,0
2024-07-07,ASS_DHE,Assam,Dhemaji,0.0,5.67,32.8,3.04,0
2024-07-08,ASS_DHE,Assam,Dhemaji,118.6,5.02,15.6,14.77,0
2024-07-09,ASS_DHE,Assam,Dhemaji,98.5,5.0,12.5,4.89,0
2024-07-10,ASS_DHE,Assam,Dhemaji,94.3,5.0,11.5,10.11,0
2024-07-11,ASS_DHE,Assam,Dhemaji,54.7,5.0,19.5,7.27,0
2024-07-12,ASS_DHE,Assam,Dhemaji,0.0,5.25,30.9,13.37,0
2024-07-13,ASS_DHE,Assam,Dhemaji,107.4,5.0,18.3,12.0,0
2024-07-14,ASS_DHE,Assam,Dhemaji,107.0,5.0,19.1,1.24,0
2024-07-15,ASS_DHE,Assam,Dhemaji,0.0,5.59,17.1,6.21,0
2024-07-16,ASS_DHE,Assam,Dhemaji,76.0,5.0,10.1,10.37,0
2024-07-17,ASS_DHE,Assam,Dhemaji,82.0,5.0,19.5,11.25,0
2024-07-18,ASS_DHE,Assam,Dhemaji,144.9,5.0,39.0,13.63,0
2024-07-19,ASS_DHE,Assam,Dhemaji,120.0,5.0,37.1,14.73,0
2024-07-20,ASS_DHE,Assam,Dhemaji,105.4,5.0,18.2,5.58,0
2024-07-21,ASS_DHE,Assam,Dhemaji,157.4,5.0,36.3,2.66,0
2024-07-22,ASS_DHE,Assam,Dhemaji,124.1,5.0,36.1,1.96,0
2024-07-23,ASS_DHE,Assam,Dhemaji,118.0,5.0,31.6,1.53,0
2024-07-24,ASS_DHE,Assam,Dhemaji,0.0,5.47,29.1,12.46,0
2024-07-25,ASS_DHE,Assam,Dhemaji,0.0,6.29,31.8,14.97,0
2024-07-26,ASS_DHE,Assam,Dhemaji,83.5,5.69,12.3,8.03,0
2024-07-27,ASS_DHE,Assam,Dhemaji,100.1,5.0,40.6,3.02,0
2024-07-28,ASS_DHE,Assam,Dhemaji,0.0,5.26,12.3,11.32,0
2024-07-29,ASS_DHE,Assam,Dhemaji,110.9,5.0,41.2,7.04,0
2024-07-30,ASS_DHE,Assam,Dhemaji,66.4,5.0,31.5,7.33,0
2024-07-31,ASS_DHE,Assam,Dhemaji,144.4,5.0,17.2,4.18,0
2024-08-01,ASS_DHE,Assam,Dhemaji,0.0,5.77,37.4,6.88,0
2024-08-02,ASS_DHE,Assam,Dhemaji,146.3,5.0,27.2,6.58,0
2024-08-03,ASS_DHE,Assam,Dhemaji,58.2,5.0,27.0,3.9,0
2024-08-04,ASS_DHE,Assam,Dhemaji,174.8,5.0,42.4,11.43,0
2024-08-05,ASS_DHE,Assam,Dhemaji,112.8,5.0,22.1,1.29,0
2024-08-06,ASS_DHE,Assam,Dhemaji,0.0,5.62,34.9,14.23,0
2024-08-07,ASS_DHE,Assam,Dhemaji,0.0,6.12,27.8,14.92,0
2024-08-08,ASS_DHE,Assam,Dhemaji,122.6,5.35,12.0,8.23,0
2024-08-09,ASS_DHE,Assam,Dhemaji,120.0,5.0,33.7,3.07,0
2024-08-10,ASS_DHE,Assam,Dhemaji,0.0,5.61,16.8,14.61,0
2024-08-11,ASS_DHE,Assam,Dhemaji,95.7,5.0,44.4,8.57,0
2024-08-12,ASS_DHE,Assam,Dhemaji,172.8,5.0,37.7,13.03,0
2024-08-13,ASS_DHE,Assam,Dhemaji,0.0,5.51,31.0,3.89,0
2024-08-14,ASS_DHE,Assam,Dhemaji,156.4,5.0,44.5,5.36,0
2024-08-15,ASS_DHE,Assam,Dhemaji,142.3,5.0,28.1,6.36,0
2024-08-16,ASS_DHE,Assam,Dhemaji,102.2,5.0,34.1,1.61,0
2024-08-17,ASS_DHE,Assam,Dhemaji,146.5,5.0,36.5,13.13,0
2024-08-18,ASS_DHE,Assam,Dhemaji,0.0,5.29,41.9,9.29,0
2024-08-19,ASS_DHE,Assam,Dhemaji,183.4,5.0,15.5,4.9,0
2024-08-20,ASS_DHE,Assam,Dhemaji,125.8,5.0,31.5,12.61,0
2024-08-21,ASS_DHE,Assam,Dhemaji,0.0,5.73,11.1,11.72,0
2024-08-22,ASS_DHE,Assam,Dhemaji,107.4,5.13,36.1,9.83,0
2024-08-23,ASS_DHE,Assam,Dhemaji,174.3,5.0,19.8,12.9,0
2024-08-24,ASS_DHE,Assam,Dhemaji,64.8,5.0,30.8,14.5,0
2024-08-25,ASS_DHE,Assam,Dhemaji,161.0,5.0,25.4,3.63,0
2024-08-26,ASS_DHE,Assam,Dhemaji,0.0,5.6,41.5,13.7,0
2024-08-27,ASS_DHE,Assam,Dhemaji,51.3,5.0,36.6,9.97,0
2024-08-28,ASS_DHE,Assam,Dhemaji,0.0,5.22,19.9,13.07,0
2024-08-29,ASS_DHE,Assam,Dhemaji,0.0,6.1,20.7,11.01,0
2024-08-30,ASS_DHE,Assam,Dhemaji,179.7,5.0,10.2,7.16,0
2024-08-31,ASS_DHE,Assam,Dhemaji,143.0,5.0,41.1,13.85,0
2024-09-01,ASS_DHE,Assam,Dhemaji,0.0,5.49,36.7,4.66,0
2024-09-02,ASS_DHE,Assam,Dhemaji,0.0,6.12,24.0,11.97,0
2024-09-03,ASS_DHE,Assam,Dhemaji,168.4,5.19,35.0,8.15,0
2024-09-04,ASS_DHE,Assam,Dhemaji,54.2,5.0,16.9,7.62,0
2024-09-05,ASS_DHE,Assam,Dhemaji,116.0,5.0,10.1,4.91,0
2024-09-06,ASS_DHE,Assam,Dhemaji,123.7,5.0,22.8,3.79,0
2024-09-07,ASS_DHE,Assam,Dhemaji,0.0,5.4,30.1,3.97,0
2024-09-08,ASS_DHE,Assam,Dhemaji,178.4,5.0,23.3,4.48,0
2024-09-09,ASS_DHE,Assam,Dhemaji,93.9,5.0,38.4,8.55,0
2024-09-10,ASS_DHE,Assam,Dhemaji,167.3,5.0,40.2,3.69,0
2024-09-11,ASS_DHE,Assam,Dhemaji,123.3,5.0,39.3,6.47,0
2024-09-12,ASS_DHE,Assam,Dhemaji,0.0,5.91,21.2,9.66,0
2024-09-13,ASS_DHE,Assam,Dhemaji,111.0,5.0,19.4,13.3,0
2024-09-14,ASS_DHE,Assam,Dhemaji,158.0,5.0,25.1,2.71,0
2024-09-15,ASS_DHE,Assam,Dhemaji,111.0,5.0,39.6,4.77,0
2024-09-16,ASS_DHE,Assam,Dhemaji,108.7,5.0,24.7,11.23,0
2024-09-17,ASS_DHE,Assam,Dhemaji,0.0,5.26,44.7,3.71,0
2024-09-18,ASS_DHE,Assam,Dhemaji,109.2,5.0,44.9,6.77,0
2024-09-19,ASS_DHE,Assam,Dhemaji,183.2,5.0,21.1,4.98,0
2024-09-20,ASS_DHE,Assam,Dhemaji,0.0,5.29,37.9,10.71,0
2024-09-21,ASS_DHE,Assam,Dhemaji,0.0,5.7,41.0,3.8,0
2024-09-22,ASS_DHE,Assam,Dhemaji,134.7,5.0,15.4,13.13,0
2024-09-23,ASS_DHE,Assam,Dhemaji,0.0,5.2,37.2,4.32,0
2024-09-24,ASS_DHE,Assam,Dhemaji,0.0,5.67,35.7,1.91,0
2024-09-25,ASS_DHE,Assam,Dhemaji,0.0,6.35,18.2,8.16,0
2024-09-26,ASS_DHE,Assam,Dhemaji,163.1,5.81,20.4,3.99,0
2024-09-27,ASS_DHE,Assam,Dhemaji,81.2,5.0,13.5,4.41,0
2024-09-28,ASS_DHE,Assam,Dhemaji,154.9,5.0,27.0,2.91,0
2024-09-29,ASS_DHE,Assam,Dhemaji,0.0,5.92,31.9,9.5,0
2024-09-30,ASS_DHE,Assam,Dhemaji,64.5,5.1,39.3,4.4,0
